year,state_alpha,county_name,county_code,commodity_desc,short_desc,Value,unit_desc
2015,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.3,BU / ACRE
2016,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.9,BU / ACRE
2017,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.0,BU / ACRE
2018,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.2,BU / ACRE
2019,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.9,BU / ACRE
2020,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.4,BU / ACRE
2022,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.0,BU / ACRE
2023,IL,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.1,BU / ACRE
2010,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.1,BU / ACRE
2011,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.1,BU / ACRE
2012,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.5,BU / ACRE
2013,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.4,BU / ACRE
2014,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.8,BU / ACRE
2015,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.7,BU / ACRE
2016,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.4,BU / ACRE
2017,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.4,BU / ACRE
2018,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.1,BU / ACRE
2019,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.2,BU / ACRE
2020,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.7,BU / ACRE
2021,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.3,BU / ACRE
2022,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.1,BU / ACRE
2023,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.5,BU / ACRE
2024,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.9,BU / ACRE
2025,IL,MONROE,133,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.9,BU / ACRE
2010,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.5,BU / ACRE
2011,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.2,BU / ACRE
2012,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.5,BU / ACRE
2013,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.0,BU / ACRE
2014,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.4,BU / ACRE
2015,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.6,BU / ACRE
2016,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.5,BU / ACRE
2017,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.9,BU / ACRE
2018,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",73.0,BU / ACRE
2019,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.5,BU / ACRE
2020,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.2,BU / ACRE
2022,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",68.6,BU / ACRE
2023,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.9,BU / ACRE
2024,IL,MONTGOMERY,135,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.6,BU / ACRE
2010,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.1,BU / ACRE
2011,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.6,BU / ACRE
2012,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.4,BU / ACRE
2013,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.1,BU / ACRE
2014,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.2,BU / ACRE
2015,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,BU / ACRE
2016,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.4,BU / ACRE
2017,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.2,BU / ACRE
2018,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",79.8,BU / ACRE
2019,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.1,BU / ACRE
2020,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.9,BU / ACRE
2022,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",70.0,BU / ACRE
2023,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",68.0,BU / ACRE
2024,IL,MORGAN,137,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",72.8,BU / ACRE
2010,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.8,BU / ACRE
2011,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.4,BU / ACRE
2012,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.5,BU / ACRE
2013,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.0,BU / ACRE
2014,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.6,BU / ACRE
2015,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.8,BU / ACRE
2016,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",68.5,BU / ACRE
2017,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",66.4,BU / ACRE
2018,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",75.9,BU / ACRE
2019,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.3,BU / ACRE
2020,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.0,BU / ACRE
2021,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",72.4,BU / ACRE
2022,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.7,BU / ACRE
2023,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",72.5,BU / ACRE
2025,IL,MOULTRIE,139,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",66.5,BU / ACRE
2010,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.6,BU / ACRE
2011,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.9,BU / ACRE
2012,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.8,BU / ACRE
2013,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.2,BU / ACRE
2014,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.2,BU / ACRE
2015,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.2,BU / ACRE
2016,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.6,BU / ACRE
2017,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.0,BU / ACRE
2018,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.3,BU / ACRE
2019,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.9,BU / ACRE
2020,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.9,BU / ACRE
2021,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.8,BU / ACRE
2022,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",67.6,BU / ACRE
2023,IL,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.8,BU / ACRE
2010,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.0,BU / ACRE
2011,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.7,BU / ACRE
2011,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.1,BU / ACRE
2012,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.1,BU / ACRE
2012,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.6,BU / ACRE
2012,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.0,BU / ACRE
2013,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.5,BU / ACRE
2013,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.4,BU / ACRE
2013,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.5,BU / ACRE
2013,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.0,BU / ACRE
2013,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.3,BU / ACRE
2014,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.0,BU / ACRE
2014,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.1,BU / ACRE
2014,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.4,BU / ACRE
2015,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.7,BU / ACRE
2015,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.6,BU / ACRE
2015,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.9,BU / ACRE
2016,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.6,BU / ACRE
2016,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.5,BU / ACRE
2016,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.1,BU / ACRE
2016,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.1,BU / ACRE
2017,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.7,BU / ACRE
2017,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.2,BU / ACRE
2018,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.3,BU / ACRE
2018,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.6,BU / ACRE
2018,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.6,BU / ACRE
2018,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.7,BU / ACRE
2018,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.5,BU / ACRE
2018,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.9,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.3,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.3,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.0,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.2,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.3,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.2,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.1,BU / ACRE
2019,IL,OTHER (COMBINED) COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5,BU / ACRE
2020,IL,OTHER COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.9,BU / ACRE
2021,IL,OTHER COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.6,BU / ACRE
2022,IL,OTHER COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.6,BU / ACRE
2023,IL,OTHER COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.7,BU / ACRE
2024,IL,OTHER COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.6,BU / ACRE
2025,IL,OTHER COUNTIES,998,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.6,BU / ACRE
2010,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.8,BU / ACRE
2011,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.0,BU / ACRE
2012,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.1,BU / ACRE
2013,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.0,BU / ACRE
2014,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.3,BU / ACRE
2015,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.7,BU / ACRE
2016,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.0,BU / ACRE
2017,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.9,BU / ACRE
2018,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",66.6,BU / ACRE
2019,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.4,BU / ACRE
2020,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",65.2,BU / ACRE
2021,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",69.7,BU / ACRE
2022,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.0,BU / ACRE
2023,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",70.7,BU / ACRE
2024,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",69.2,BU / ACRE
2025,IL,PEORIA,143,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",71.6,BU / ACRE
2010,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.6,BU / ACRE
2011,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.8,BU / ACRE
2012,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",22.8,BU / ACRE
2013,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.0,BU / ACRE
2014,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.0,BU / ACRE
2015,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.9,BU / ACRE
2016,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.0,BU / ACRE
2017,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.7,BU / ACRE
2018,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.5,BU / ACRE
2019,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.6,BU / ACRE
2020,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.2,BU / ACRE
2021,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.2,BU / ACRE
2022,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.4,BU / ACRE
2023,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.3,BU / ACRE
2024,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.1,BU / ACRE
2025,IL,PERRY,145,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.0,BU / ACRE
2010,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.3,BU / ACRE
2011,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.0,BU / ACRE
2012,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.4,BU / ACRE
2013,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.2,BU / ACRE
2014,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",69.3,BU / ACRE
2015,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",73.1,BU / ACRE
2016,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",71.3,BU / ACRE
2017,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",69.4,BU / ACRE
2018,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",77.4,BU / ACRE
2020,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",71.7,BU / ACRE
2021,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",77.3,BU / ACRE
2022,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",74.2,BU / ACRE
2023,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",74.2,BU / ACRE
2024,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",77.6,BU / ACRE
2025,IL,PIATT,147,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",72.9,BU / ACRE
2010,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.9,BU / ACRE
2011,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5,BU / ACRE
2012,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.4,BU / ACRE
2013,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.3,BU / ACRE
2014,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.4,BU / ACRE
2015,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.7,BU / ACRE
2016,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,BU / ACRE
2017,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.7,BU / ACRE
2018,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.2,BU / ACRE
2020,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.1,BU / ACRE
2023,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.9,BU / ACRE
2024,IL,PIKE,149,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.8,BU / ACRE
2010,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.1,BU / ACRE
2015,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.2,BU / ACRE
2016,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.1,BU / ACRE
2017,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.6,BU / ACRE
2020,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.1,BU / ACRE
2024,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.9,BU / ACRE
2025,IL,POPE,151,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.9,BU / ACRE
2010,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.1,BU / ACRE
2011,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.4,BU / ACRE
2012,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.0,BU / ACRE
2013,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.1,BU / ACRE
2014,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.6,BU / ACRE
2015,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.1,BU / ACRE
2016,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.4,BU / ACRE
2017,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5,BU / ACRE
2018,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.2,BU / ACRE
2019,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.2,BU / ACRE
2020,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.8,BU / ACRE
2021,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.8,BU / ACRE
2022,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.5,BU / ACRE
2023,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.4,BU / ACRE
2025,IL,PULASKI,153,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.5,BU / ACRE
2010,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5,BU / ACRE
2011,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.5,BU / ACRE
2012,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.9,BU / ACRE
2013,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.3,BU / ACRE
2014,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.7,BU / ACRE
2015,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.0,BU / ACRE
2016,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",63.3,BU / ACRE
2017,IL,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.2,BU / ACRE
