year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous
2022,17,IL,173,SHELBY,214.5,0.773142031638332,0.891001445179893,71.8472824541305,178.8138743791755,23.375875935559264,24.784808804655626,29.711495207680773,29.925639790547912,17.04040041178255,19.644118619632536,0.3208367783864243,0.3544325850860416,2.485685388599758,60.96675500425164,20.731848765874425,16.217674963884406,22.84899390664384,194.83734523878104,2.164587378931289,0.0524187470053352
2023,17,IL,173,SHELBY,196.6,0.7871465743614233,0.8797677948057998,55.78538259291144,76.26937832977414,21.876342920367502,24.4308784411073,28.652237516763737,30.260517178027392,15.100590171031453,18.601382811467307,0.253763812610296,0.3710065767877175,2.485685388599758,60.96675500425164,20.731848765874425,16.217674963884406,22.84899390664384,194.83734523878104,2.164587378931289,0.0679085734275411
2025,17,IL,173,SHELBY,200.6,0.7005386000130726,0.9042000890333562,60.01971916253409,170.45222229565962,23.780677973333944,26.487556586141384,28.869543786002087,31.76487974024261,18.691812143705206,21.21019497578026,0.4001426704334385,0.3954716834624511,2.485685388599758,60.96675500425164,20.731848765874425,16.217674963884406,22.84899390664384,194.83734523878104,2.164587378931289,0.1149224782394458
2010,17,IL,163,ST CLAIR,155.0,0.7887348295456746,0.8541415113271932,94.45770069520346,155.60466024883348,26.04692284659186,27.094953432047756,31.299022105914684,32.308541134125434,20.79581232388207,21.882389650916178,0.3854579053554873,0.3474137180539499,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.0867534212793029
2011,17,IL,163,ST CLAIR,128.8,0.6116450090262406,0.8084823913089304,229.24191036373057,114.56111962072114,24.73292451576395,28.378778364546612,30.15426519386846,33.85611894557592,19.31258446963648,22.902438398933384,0.3783081149876293,0.3509247986491166,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.2132266195176573
2012,17,IL,163,ST CLAIR,58.6,0.6455234269765128,0.6443453581737296,31.875067976353055,27.04337004529727,24.264858169154767,29.466945028203224,31.371790043300383,36.1372178740028,17.158927646502764,22.79769343784234,0.2477176736788011,0.211769965391599,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1952071156167378
2013,17,IL,163,ST CLAIR,158.5,0.6170764278506848,0.8360934241970611,143.97036030943298,92.91545375172196,23.854445230268123,24.267206905530493,29.234270884747637,29.349695738800676,18.475608364496257,19.18571135884418,0.3857109111255775,0.3281208817277304,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.2184425370768769
2014,17,IL,163,ST CLAIR,173.0,0.7783421661902402,0.8425056639376536,120.57769947915432,29.409047707534125,24.147583071376495,22.804035943318475,28.951346882973088,28.96626180802301,19.34482422182637,16.64279844890327,0.4011581134698327,0.3755885306924205,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1400786575905329
2015,17,IL,163,ST CLAIR,158.3,0.6083340976557768,0.8180599981436337,258.24466504679054,109.17446674012052,24.471677400268057,25.752325409086048,28.993223293103352,30.428547600916275,19.951136392409225,21.07708106454174,0.4095639081220312,0.3991922301342273,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.16082071383688
2016,17,IL,163,ST CLAIR,159.2,0.6971192870718546,0.8565576012695162,32.321231695335015,135.10850043165118,25.954252770205116,26.150575842229756,31.7415511502809,30.93542308851321,20.167950287767784,21.366710476169448,0.3274403136601145,0.3752332660476351,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.135516501578073
2017,17,IL,163,ST CLAIR,165.4,0.7277893078400703,0.8153695088540632,64.62654699619236,61.489437375879994,24.06801704708158,26.952922272658064,30.02779245708877,32.830398086859994,18.109252427499776,21.076434519983103,0.3471453963499885,0.3167143295581784,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1377369384180293
2018,17,IL,163,ST CLAIR,186.4,0.732554360274848,0.8663228776032217,129.45707495696604,105.1095117241148,25.81084259609245,25.67222436111911,31.27603889677355,31.052423284069068,20.346634981591237,20.29302586091024,0.3454920988786102,0.3160709230126169,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1034689350449466
2019,17,IL,163,ST CLAIR,184.4,0.5234277823764286,0.8514993660289439,138.017414627869,129.79284488457404,22.88472801038921,26.240855356970837,27.9346392797569,31.3302997450514,17.834913436383278,21.151515184848165,0.411052690011696,0.3540516643846458,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1257099713092063
2020,17,IL,163,ST CLAIR,162.4,0.6338078653204572,0.8400394660054343,89.62014194498792,162.44172418215112,24.58895441874019,26.71406257775602,30.27806831512931,31.865929821227073,18.899940605577328,21.56229449722677,0.3518380798141385,0.3866115389348342,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1123879287989113
2021,17,IL,163,ST CLAIR,199.0,0.6980453151350756,0.8649613439518232,86.1398445005686,169.69652429271818,24.87418608640277,25.27853399434089,30.113647818364388,30.31102233438448,19.50597588876881,20.24618853994256,0.3663515239383261,0.3749024094324708,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1200227611249276
2022,17,IL,163,ST CLAIR,185.3,0.6658960210476719,0.8534639096210271,49.89109717455008,241.49793023822457,25.159537586560734,26.997493493606555,31.063144898701346,32.30400989762287,19.25607170382818,21.69111710510134,0.3152203652616596,0.3230419863970017,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1130311928081572
2023,17,IL,163,ST CLAIR,174.0,0.712353236906944,0.8438065596570294,35.33388279642448,127.48091271467224,23.919129973464408,26.47650450380301,30.529675998539815,32.08475816031447,17.308726758840077,20.868390252566865,0.274603667942387,0.337529466605323,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1248892926558774
2024,17,IL,163,ST CLAIR,188.0,0.6125917688287462,0.8537553004432393,42.520682514355165,353.0775909368489,25.46334803156656,25.18614233468669,31.431008621964867,30.40469129152267,19.49568727239673,19.967593380316085,0.3634940182305828,0.3930799638382113,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1654246752131637
2025,17,IL,163,ST CLAIR,161.6,0.5898983933977662,0.8523357284306539,74.6268811085584,166.44362148990908,25.116912482547747,27.805534698835334,30.17920945973507,33.14810909023844,20.054615614641193,22.46293224548241,0.4042730299917855,0.4001077722383324,2.456977764567363,60.865383959444905,19.58711646359343,17.48519564753235,23.66928393100622,144.39754025597222,3.0206741197774707,0.1260172069759568
2010,17,IL,175,STARK,165.9,0.7967758599790368,0.8698555043760857,253.9112799071975,84.91616781287203,22.893641783585913,24.686229056798247,28.45077865633699,30.342890847000913,17.337493253315753,19.03061568696702,0.3837528117087683,0.3246448947931546,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.4425097502027007
2011,17,IL,175,STARK,181.2,0.704638576772486,0.8837079359496097,131.36715097541156,79.67895201587649,21.5221847282902,25.914572101504625,26.715160960083427,31.685968610150315,16.330181450836804,20.14418414614991,0.3733793737371497,0.2298618447208399,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.419614154131587
2012,17,IL,175,STARK,148.4,0.7891286479259755,0.8213441826601069,40.27828168496694,28.917878591903488,22.00815422183256,26.386733853079665,28.823877332159853,33.3342577322567,15.193430610825224,19.440205513711952,0.2262188767639111,0.154617672749697,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.4424326236374955
2013,17,IL,175,STARK,192.4,0.7213190237733533,0.8723084235071132,135.56460441452225,59.434860147974554,20.92174918523597,22.21913886330476,26.643924712891263,27.97336711142129,15.2005867706365,16.46592277986557,0.351367834258347,0.2502412529405167,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.3501723256703804
2014,17,IL,175,STARK,207.1,0.78781646643993,0.8983728611979632,199.27379606295483,31.242743365528465,21.63626597097626,20.27560318973439,27.315243411720033,26.042418891228373,15.95824988160584,14.509775929394063,0.3658851867275278,0.2958899138442118,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2947958925578028
2015,17,IL,175,STARK,210.9,0.8259283892094614,0.904238002961224,244.19401898611753,108.02597919857403,20.930775014748637,21.990709222633,26.406697597151812,27.414873206562937,15.455810019605767,16.56756536525522,0.3819307341714132,0.3630530078677538,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.3092915824915824
2016,17,IL,175,STARK,225.7,0.8630970175404897,0.889626794147248,112.8184208684196,122.62867749001668,22.683077661172547,23.06512009378458,29.06891569808499,28.192069812900527,16.29824048144135,17.939149515686786,0.2625080079502485,0.2493632757808211,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2753246576089923
2017,17,IL,175,STARK,230.4,0.7442925111907353,0.8968950978999012,112.65390265246778,132.93288588398343,22.010729781516226,23.061920109770327,28.49929723583184,29.31123918630841,15.52318905362707,16.813583923328146,0.2964514890213541,0.2811082555834115,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.3134753498895086
2018,17,IL,175,STARK,234.0,0.8725960316055027,0.8955374335602202,132.76303625622782,91.5074257294841,22.74445904094851,22.642204092192166,28.312673871135356,28.574627578193827,17.17724739932265,16.7107601955884,0.348245041644581,0.2900943526252169,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2596305808314735
2019,17,IL,175,STARK,202.9,0.5668639479180043,0.8576588116980336,111.59877190239791,56.361255374148094,20.88931392358746,24.814292100436557,26.351410438161157,30.55741609790188,15.427319163512788,19.071265129882622,0.3496687216111529,0.3029325272996347,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2824540024016445
2020,17,IL,175,STARK,211.3,0.6660211049713963,0.8936142742898245,64.44923590332597,109.2485890906732,22.66574949538569,24.189703323438263,28.811185274582495,29.96230321591849,16.520413631576286,18.417206036502,0.2746125016307832,0.2982412484192582,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.3071413646751551
2021,17,IL,175,STARK,217.2,0.7518043487130804,0.8957117666448989,144.48236703433537,145.82452382349663,22.990829434537567,22.713245197909,28.842390179733005,27.70914396993459,17.24294422848707,17.71748883897544,0.3124593462946111,0.336749813823872,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2367886930050785
2022,17,IL,175,STARK,240.6,0.8358542117218243,0.9015873223660104,121.65320227257104,101.93469866486774,21.950998349858427,22.675521706320392,28.23707117674915,28.22581650620787,15.665067276881905,17.12536772651694,0.3293962803276866,0.2227383156378796,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2223313165564453
2023,17,IL,175,STARK,234.1,0.779780438912381,0.8940318971688926,38.14007387309461,139.76940440447197,21.1695846208945,22.69948568287505,28.46455123975873,28.69806649143605,13.874761565472555,16.701046499971937,0.1582300905314902,0.2842357425403528,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2428863192113202
2024,17,IL,175,STARK,225.3,0.8211239547592338,0.8990279942403843,144.26429198170547,172.22278462228283,23.231660063861614,22.60184684408154,29.051318274008757,28.023520194343572,17.412001765937717,17.18017372123555,0.269406087540213,0.2999170824965725,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.287090816626964
2025,17,IL,175,STARK,253.6,0.8618511388796813,0.8993086664342063,106.64503611846844,208.9289279062099,23.31497284420572,25.553149145351192,28.706621797751193,30.41622091375996,17.923323848293634,20.690014482282557,0.2659840678854228,0.2632159074987717,4.1716419182790485,61.18250411100389,23.08130039917819,17.581789271978604,22.996786807229466,220.5115635242816,2.2002714366860365,0.2507217590442399
2010,17,IL,177,STEPHENSON,180.8,0.7891904003588442,0.8667042259745236,197.9825173098397,305.26472872567484,21.37170592718846,23.97936227564239,26.923525024329923,29.425986724008077,15.820882259993729,18.533725805289876,0.3858680602342707,0.3436530909188081,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5639935849208644
2011,17,IL,177,STEPHENSON,181.6,0.679064925323844,0.8586538941613722,80.15835980820863,249.9367008880236,20.96272751738362,24.85679214136298,26.451189747515823,30.66615270425153,15.475251776775025,19.0484201037376,0.3708965773744875,0.289087709044061,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5742442136645727
2012,17,IL,177,STEPHENSON,102.8,0.7120948879282976,0.7742709856635992,25.576584718307576,26.06524085220625,21.70537795110857,26.122294857805397,28.539339897675767,32.87118065354168,14.872415416491812,19.374412268225377,0.2303403343879758,0.2053802748870911,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.6749694790826842
2013,17,IL,177,STEPHENSON,182.0,0.7242298788381619,0.8668958234950166,191.29259698396856,34.16175521112766,20.0836375767222,21.91698491789193,25.673055966330303,27.742213244706928,14.49520359590205,16.092752658357064,0.3781804692787535,0.2714727599351949,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.6339600701264037
2014,17,IL,177,STEPHENSON,192.6,0.7314681409430818,0.8754356524069897,204.4314004778525,46.49351815188839,20.656440473581803,19.43340766244444,26.134700649826236,25.18557967686038,15.179174316139187,13.682242798428238,0.3665028063011614,0.3276845209705156,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5378285644987946
2015,17,IL,177,STEPHENSON,192.5,0.7421176841714632,0.8811361850971293,216.73305585001071,62.980590598371435,19.592675422716127,20.89553577496791,25.109334734622628,26.54079388179696,14.077026863543242,15.251265330267204,0.3710577901695024,0.3518724367938792,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5551503100602752
2016,17,IL,177,STEPHENSON,211.2,0.8192816018119997,0.8906899723003344,117.59146889556276,121.73112262626344,20.903497632381043,22.24834394758984,27.134316466651786,27.594866961248368,14.673675799333326,16.90281562068212,0.3060149739362987,0.3065493627194119,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5578214054450148
2017,17,IL,177,STEPHENSON,206.0,0.6200696224212043,0.874994741956667,160.83108469804358,264.23881083286653,20.97268559676717,21.82144152944838,27.183924934019448,27.37927982339564,14.762428320083528,16.264611095775297,0.33154229425332,0.3515891081087874,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.549765822981807
2018,17,IL,177,STEPHENSON,209.1,0.8267762025543112,0.8773406670164583,234.50697610203113,86.04314268169455,20.888304703517157,21.785119113858872,25.9193576142302,27.76057304316897,15.8582323762538,15.810661774969498,0.3622635476062637,0.3198642074437373,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5138943486410956
2019,17,IL,177,STEPHENSON,195.6,0.589301124962042,0.8731162795175416,116.12356025598768,101.78969635617248,19.50315274878504,23.843679686889026,24.959505875905347,29.46597844555315,14.046899134180611,18.22147826794549,0.3611019927903319,0.3189588105828995,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.482467910152001
2020,17,IL,177,STEPHENSON,203.9,0.6900945947341105,0.8708444374689389,124.28517214181008,103.72054097270596,21.524860673703508,23.55529749578921,27.666423784595025,29.142069880495992,15.383400532731716,17.968623540073718,0.3145660711253524,0.2855203116070728,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5282080393058821
2021,17,IL,177,STEPHENSON,202.9,0.7460762357760393,0.8652083193044425,61.250511512332785,74.470856220479,22.616235697339352,21.84784279961696,28.301857542608555,27.166844868471472,16.922217253549032,16.528983887772387,0.2651497327147658,0.2821482200879099,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.5189145004296649
2022,17,IL,177,STEPHENSON,209.7,0.7270416975358277,0.888922126994991,68.09592569095464,149.34491899961392,20.699524744284822,21.97996614825144,26.86043690619678,27.613507022543914,14.538756616776524,16.34656849913194,0.3395545692837489,0.2666101347501647,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.4832725986072956
2023,17,IL,177,STEPHENSON,217.0,0.7113746555815775,0.8699872459087544,56.83728200645595,142.52624333140218,20.3813262284334,21.916334050676397,27.305261380390917,28.12842663494003,13.457536829822187,15.704385237011548,0.188025276366766,0.2276304050238381,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.4488169330831511
2024,17,IL,177,STEPHENSON,220.4,0.7192494565158849,0.8737329964693691,163.58649989207714,165.57095318318895,21.70346168284815,21.808815936110697,27.236063658233455,27.067433251133068,16.170859554020062,16.55019868615025,0.3386239963438228,0.3468094031616502,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.4815941940535797
2025,17,IL,177,STEPHENSON,227.9,0.766969312097875,0.8975661825520609,110.4343656067971,178.09368581172046,22.210037702931572,23.435386178992708,28.043664529049337,28.427742445113196,16.37641091463487,18.442971291210053,0.3275033780212234,0.3308798588705552,5.262115215264403,61.29713828388087,20.51091860076494,22.649238365063788,23.859746869462377,264.95391271379395,2.839714378445,0.474468191584482
2010,17,IL,179,TAZEWELL,163.4,0.7690798490297177,0.8453391367189756,201.97339085170125,95.63889366366634,23.451234254943294,25.383779263697967,28.7128129682738,30.63577576921273,18.19064316280505,20.132774081677884,0.3741869001558807,0.3109653931701156,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.3545425606462859
2011,17,IL,179,TAZEWELL,172.7,0.7185998853838219,0.8725895193411228,140.82445925952536,51.877203711650715,22.113968395918523,26.56318812564923,27.29153415696377,31.962654985376915,16.93740590559356,21.16472231303916,0.3692804335195124,0.2414364588085923,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.3652050610464683
2012,17,IL,179,TAZEWELL,133.4,0.779876463343789,0.7718765139260585,39.53445210335539,18.843591679401772,22.578166154082226,27.57798343865831,29.133982023902615,34.497391335474724,16.023338497249007,20.659600480954623,0.2051387473918255,0.1514843740891621,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.3886924506448909
2013,17,IL,179,TAZEWELL,177.1,0.6272911715378962,0.860200131546689,80.91658825710863,38.291166892420925,21.816223097918087,22.9804509150462,27.29643839961117,28.393626949700508,16.337002898616117,17.56825973255945,0.3342800911250107,0.216057587819742,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.3463880941344137
2014,17,IL,179,TAZEWELL,224.4,0.798077912458596,0.8849332871900438,173.1544839698676,69.51358534625433,22.760672340000088,21.264226416405283,28.16965920257312,26.793094156383912,17.352705048390824,15.736336195083798,0.3701622350165185,0.3111644530510508,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.2815585004672842
2015,17,IL,179,TAZEWELL,182.5,0.7941046012601933,0.8599761090982159,321.92612772729177,178.54514119774552,22.331625346487108,23.3990751480804,27.34672523048102,28.34883534230855,17.317517294514506,18.45032783820337,0.3743044997579343,0.3549665187493002,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.2492418733551409
2016,17,IL,179,TAZEWELL,236.0,0.7793328762704342,0.8778635501241806,61.34292976484499,167.73916477563645,23.90209953360859,24.245286250607,30.198276281209992,29.067558897802368,17.606894517931348,19.423984742926816,0.2569806096652343,0.276558903588189,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.2522870642911861
2017,17,IL,179,TAZEWELL,227.9,0.7307504802270525,0.8755809674617064,50.929179419243866,129.29638001451403,23.004868780603523,24.52060359587269,29.235063397479244,30.46993989326686,16.775689062429606,18.57227468808296,0.2807200021946684,0.2557782670420113,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.2197566503415185
2018,17,IL,179,TAZEWELL,235.4,0.8537373394679404,0.8775706667524373,102.29505555824088,84.25364578601703,23.83172830556357,23.64495539666558,29.257585396458857,29.137736867305907,18.406869134966502,18.15319477711565,0.3398944187140985,0.2762230713621099,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1838947503660777
2019,17,IL,179,TAZEWELL,205.6,0.6162182609046308,0.8513461523910246,119.36715386976964,51.914389814830336,21.738479093183543,25.361919594441098,27.021963597385188,30.88385916271479,16.45509341569211,19.84008016816433,0.3492240601490867,0.3278674431929352,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1773191187766707
2020,17,IL,179,TAZEWELL,195.9,0.6343341909220259,0.8709450310283889,29.936374585419887,161.12392920607738,23.581746068168183,25.21276484197321,29.6548980094372,30.604483327635485,17.50869595732843,19.8211465168357,0.2974720316126809,0.2905157365325495,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1996960035026031
2021,17,IL,179,TAZEWELL,204.8,0.7407517865287513,0.8873034760046411,173.148333210374,100.70053651982576,23.868120260491207,23.824240692892175,29.183880134536818,28.65199491989839,18.21108454711814,18.996630053004683,0.315625819824062,0.3400516286674122,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1654767062459125
2022,17,IL,179,TAZEWELL,229.9,0.7642104552892982,0.877719466533708,53.69488357986432,73.09732819560159,23.259192580145186,24.090412263607003,29.419128308190217,29.51860159758685,17.099400870056904,18.662365982323067,0.3289510212984782,0.2607589101317927,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1601141932705413
2023,17,IL,179,TAZEWELL,222.0,0.7437982990321298,0.8792288175136429,47.29904695618781,81.26916438845416,22.08979451390038,24.00831537618862,29.314655273573763,29.956632938505685,14.865075658252854,18.060139645655024,0.1602413994818743,0.3047417066091624,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1423056304510809
2024,17,IL,179,TAZEWELL,235.3,0.7578117381548597,0.8991866241583307,100.36164105023909,151.9133099859457,24.146084036447192,23.65279106548922,30.0842974992597,29.220347353488503,18.2078704505076,18.085234842951294,0.3123953391439205,0.3088239336622523,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.2330460586062964
2025,17,IL,179,TAZEWELL,239.0,0.8350140669864335,0.8725650925567385,126.75790009320448,119.41868142277735,23.8626416111158,26.147348717728555,29.437426766291512,31.463035278134505,18.28785652588653,20.831608631103492,0.3167082307647161,0.2893857935235856,3.5138010951217535,62.351233238119285,22.882778075283458,20.782991080969452,22.63741130403732,188.8064887949077,2.213369980951493,0.1986616508231021
2010,17,IL,181,UNION,114.3,0.7771136293256478,0.8222698645485875,85.80619727892164,73.7839230161974,26.80832362358029,27.331481834123604,32.223714329147626,32.75426671783651,21.393951126269844,21.90971034978882,0.2869629449481282,0.2453920125228792,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.1308742225293711
2011,17,IL,181,UNION,111.2,0.6785888554243421,0.7694566539080031,139.06390560585905,60.558590366671645,25.45732929746322,28.127785815637232,31.17893574019365,33.705754635817385,19.736729969729435,22.550820505180948,0.2774288972370385,0.2653059007146694,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.0977848101265822
2012,17,IL,181,UNION,53.3,0.6912266028149157,0.6678826578522808,26.342572578962827,47.909535317102055,24.278816039280738,28.961451632049524,31.92871943578529,35.73078843681132,16.62989636725636,22.193107407253233,0.1654707556668036,0.1883693097635703,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.1369295192158229
2013,17,IL,181,UNION,162.3,0.6985045875606529,0.8207844610498463,73.63902175354187,80.81563944338578,24.01408931410026,23.959753264899103,29.60089702924193,29.388499407204396,18.42825174286175,18.531998431195746,0.3272999851232838,0.2659268948493387,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.1460811873009952
2014,17,IL,181,UNION,185.9,0.7505954390114447,0.8401336710463831,141.21056277881587,59.729652690431365,24.437075054023303,22.570459968557536,29.04615385316955,28.65076294771919,19.828992988847407,16.491151623012573,0.346583433219809,0.2794624408874286,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.188498707117408
2016,17,IL,181,UNION,115.8,0.7086897865232801,0.8314352485723445,36.487583911775126,193.7134469034079,25.697065769556527,26.49410882479425,31.441134650503734,31.342158273852775,19.953989062116264,21.647058101101763,0.2753456504345736,0.2693200491812972,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.1575480753318108
2017,17,IL,181,UNION,156.0,0.7898814526908916,0.8476868104825164,100.03963904812645,68.97428975654918,23.85714930411021,26.526339408470047,29.689062592919672,31.960886631246776,18.026240489919687,21.092761425440628,0.2848604791827467,0.2608476089428878,3.3875952158706566,57.773127661290765,18.3501869745841,16.41819663877891,24.376627024597653,155.82474159081622,5.882266002719432,0.1053533755274261
