year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous,edd_29c_jun,edd_29c_jul,gdd_10_30c_jun,gdd_10_30c_jul,days_above_30c_jun,days_above_30c_jul,days_above_35c_jun,days_above_35c_jul,dry_days_jun,dry_days_jul,heavy_rain_days_jun,heavy_rain_days_jul
2010,17,IL,059,GALLATIN,40.4,0.7481042448691638,0.8551785300989118,101.85765388533711,80.67932543188904,26.22397712739939,26.728607526473063,31.457689746488303,32.28794127778003,20.99124135593019,21.170304196976865,0.3118411021017436,0.2671977671914163,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.2483674506147728,76.12231856104698,101.00901264075424,444.37169849390307,464.63486665238526,22.001222422725423,25.326503288899236,0.0,2.4542173584027003,18.997089469701375,21.228243786017813,0.4722626462541474,0.2915769253157924
2011,17,IL,059,GALLATIN,42.0,0.5327642826932067,0.7974246565698122,171.9945861560492,145.44875413303214,25.01130967173784,27.81328752825136,30.518238459444483,33.17300206462013,19.50536597514084,22.454590553773546,0.3051748494798639,0.3099017756004916,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.3484317402092791,61.43982344341538,125.39241134696402,413.20570457477805,486.1555901871646,15.223237673904189,28.498282787123813,2.0020955818150066,4.863496128994703,18.766633680656607,23.13499039525001,3.25985214506083,2.2693404738343324
2012,17,IL,059,GALLATIN,35.8,0.5723052712344866,0.742036087471937,8.737300302624957,91.59350622330068,23.959521472561622,28.79049863792547,31.36582756852984,35.54192165168465,16.554207371585658,22.040053504900772,0.165793556187272,0.1822955611925008,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.2916099182330873,91.52820087066247,196.25979602488857,370.5058320290454,480.4878692516759,19.73153268525525,29.23127073752838,3.82740555329181,16.972641015192966,27.15472379067466,20.4869317189592,0.0,1.0628092438442285
2013,17,IL,059,GALLATIN,48.0,0.5700360834771956,0.8158851925476817,134.7758529283264,140.47961145315753,23.547748978919746,23.78272053393089,28.89511966444406,28.88995454502755,18.201393641278617,18.67646878040033,0.3354498810851599,0.3066823990428312,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.2124922668556108,35.41056092966906,41.16063673464742,381.6727387629631,400.04838334845823,11.400605390302111,13.766575470050643,0.0,0.0,18.94277897432912,20.06857209383549,1.5524186506781532,2.273124163222539
2014,17,IL,059,GALLATIN,49.9,0.5949960450770061,0.8491843529026204,92.06748219486022,74.63736375088507,24.117526317907085,22.242000284499717,28.756021047750153,28.2917885247678,19.48002153842162,16.193197512669666,0.3255738036647353,0.2547271406037413,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.1997265861145787,34.69636221335593,25.865202108954183,399.3526805415198,359.5158199088468,11.692706211071656,8.463007159904532,0.0,0.0,19.58914954304674,23.82059491239304,1.2713196344373945,0.9043017637813608
2015,17,IL,059,GALLATIN,51.6,0.552500191320649,0.8013026975750208,235.0069385434495,193.7665057590828,24.261008304658343,25.61651883624098,29.20712625559165,30.40126231063806,19.315890028462977,20.832766928101822,0.3415912445096712,0.3669770026983913,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.3045057527302839,41.12233172940239,54.1758262076473,401.6592158535123,450.0769245660209,14.37999883578788,15.55888002794109,0.0,0.0,15.57762384306421,17.52011176436346,2.890622271377845,2.1792304557890447
2016,17,IL,059,GALLATIN,48.4,0.4932699759941547,0.8116230540671735,44.301248936331,276.73731918820755,25.31857107759695,26.06723841991321,31.15751288673973,30.90885593263975,19.480616041747822,21.22660282456325,0.2785930637224669,0.2943057453112832,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.3581813557705551,79.24879141623859,63.813188715734405,415.3787419823607,462.4464997699259,20.609523255137084,20.43820944176029,1.458815996274521,0.0,21.95971826066709,13.972058909133246,0.0055882181733511,3.673322079282845
2017,17,IL,059,GALLATIN,54.5,0.6207574378478921,0.8580414524373937,92.60535530387853,72.3478157179854,23.38723772869335,25.968909419105433,29.217129434707367,31.500932298666157,17.558351062563922,20.43787519243004,0.2975325921108506,0.2562520565591609,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.3473342844066994,31.500895945793665,80.23958299651163,378.8244683225828,450.9879214516187,11.218639036032364,22.59927818848594,0.0,1.9420804470574535,22.464695267477737,23.986378718202456,1.587345014261598,0.9831771348739736
2018,17,IL,059,GALLATIN,50.0,0.6531543441007882,0.8508972155955048,156.40884007263813,50.53086325560618,25.31793898488029,25.39188342241811,30.7298307239513,30.94780204196048,19.90704713793987,19.836926238265782,0.3257714490451645,0.2546225875885196,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.4182391572327427,61.05770103478572,69.22726418623805,424.4214764873211,437.622378000149,19.99161767273997,20.116363001338843,0.0,1.0,16.327318237382855,23.539495896152275,1.9459223470516331,0.394202223645148
2019,17,IL,059,GALLATIN,47.5,0.5275650855450192,0.7505600438206211,174.2277819246764,94.29664118849198,22.72855479331849,25.41047784869804,27.989154626593276,30.590269655542645,17.46804834151894,20.230787606419465,0.3700656271800063,0.3194424049686721,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.4354985242596524,13.235681051286136,59.98013334831097,365.84325748311807,443.68893560568534,5.133127655858899,20.781302753361658,0.0,0.0,14.436637755399037,20.244309913266196,2.261132778392223,0.461784737179114
2020,17,IL,059,GALLATIN,57.6,0.6352694838786046,0.827964228151957,170.48233580571642,105.78743519311074,23.636228191123255,26.212627228580832,29.31200018727923,31.598177365314637,17.96056233799161,20.82718044018758,0.3131591232053146,0.3001756879924838,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.3460584493499236,31.6129629179654,78.6890503087125,386.6878948874228,460.16230617690064,12.060364398393387,24.426683741777747,0.0,0.0,19.191105419407418,20.007101693928636,2.4067757145351885,0.8319459805576576
2021,17,IL,059,GALLATIN,62.5,0.7064744984373191,0.8954254096839148,99.08232626289688,172.7923675800417,23.9795407527775,24.68182999866098,29.305181490860765,29.918121431487155,18.618614419721403,19.44568066536197,0.3283531681102003,0.3287229083405319,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.3527970389074362,45.55564457043842,42.84977162542842,389.7398912567595,427.98133325141,14.61173525816404,15.408172769078524,0.0,0.0,18.081436637755395,19.387158740322484,0.8130857442225972,2.35170848128529
2022,17,IL,059,GALLATIN,55.3,0.5787875148106815,0.8529706755563332,51.15901420048794,188.0851954101026,24.09300838179344,26.228835370086927,30.477917674700997,31.63102744362449,17.70824454423192,20.826784175213515,0.2653044033755499,0.268453178753982,2.782885696066411,61.00156246623698,20.93199536386359,20.358324517593957,23.296276424805043,118.52872375267182,2.7658774442371747,0.388431048053749,62.40906730981387,87.93778683863209,385.67318497720544,454.7611715301338,14.125909540718318,22.287909657139537,4.547179696140636,2.0,23.5744804703417,17.560451714302346,0.3903603236509692,2.170848128529018
2010,17,IL,061,GREENE,54.0,0.7134380142241482,0.8826168602227941,158.89387782928495,168.96655247182136,24.580855706558022,25.827645976582257,29.977322059632396,30.89739829263496,19.185399085434184,20.758889141072313,0.3564052757877587,0.2866954527336923,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0798542612870757,43.98602808603464,61.83397828490136,409.0721344914371,455.7615888040435,14.244833721089366,20.807410702066505,0.0,0.0256603257150677,16.87340905980566,20.458088134665392,1.5013685507048036,1.8530860818393324
2011,17,IL,061,GREENE,48.3,0.7124024166021423,0.8603331813899808,193.9039798453511,52.10282674996092,23.12922705653854,27.2474988894569,28.385940120731476,32.80088355646621,17.87352839889255,21.695099217271416,0.3453752715623627,0.2878572208822266,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0550016262552543,39.63114121917238,114.98439954278956,366.73360646224575,473.5612894750023,10.01608047078144,25.935712330641856,0.5157041193376215,6.73066922129465,16.605617900643217,25.979403311892685,2.601135897084987,0.8801149582592034
2012,17,IL,061,GREENE,48.8,0.6902683082127337,0.8055844337802996,40.32993268443449,9.298334344431856,22.999445496137973,28.140216722588896,29.901864558739756,35.01620210308504,16.098025420499397,21.265244002738346,0.1801458054586751,0.1542881244853398,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0490411804567565,58.36441037428758,181.064507777051,356.0999628231531,467.83576067958694,13.020322977966329,27.974408101820167,2.373374846038046,14.362529081702473,26.797283426850953,27.474168605446813,0.5585739701655946,0.0
2013,17,IL,061,GREENE,49.5,0.5397173794432468,0.8305846146410204,52.41724114663265,53.68029482571229,22.620979516927424,23.47451852261001,28.03385090994348,29.01176363638426,17.209103871553427,17.938269796915712,0.3365971964626579,0.195403260277213,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.1341663382265309,30.88512355396715,44.81947035141483,356.5997812157537,388.9529229475957,9.751744902148625,13.361400027371008,0.0,0.1699739975366087,22.36471876283016,23.581360339400568,0.0363350212125359,0.0649719447105515
2014,17,IL,061,GREENE,53.7,0.7709489754356946,0.9027482242745504,190.67968695208057,42.35386687343874,23.153834910240715,21.589943223373492,28.254759746030505,27.52754767107151,18.05390375975758,15.653330423020458,0.3562931029547695,0.2748283373970193,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0958901928735748,26.37751140812444,16.961450146604243,374.2776293302017,343.5113165449374,9.236690844395785,6.369029697550294,0.0,0.039037908854523,17.68105925824552,24.282229369098133,3.190741754482004,0.0688381004516217
2015,17,IL,061,GREENE,55.9,0.6950544142944848,0.852688263203126,275.8133033412002,267.5329247006406,22.94639874281203,23.949224563993823,27.58836263557685,28.884379910137152,18.305453613386188,19.01505167284922,0.3810968002646106,0.3396734991951531,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0422285647731927,22.79633341726991,42.18839305158808,368.66377904236657,404.61439487910303,8.110818393321471,12.935780758177089,0.0,0.1831805118379635,13.398350896400704,16.111776378814827,4.800088955795813,3.6245723279047497
2016,17,IL,061,GREENE,62.5,0.7671031319277268,0.9107614673317412,17.833709108214105,201.29887692520904,24.823318071497177,24.734334548521065,31.133426980344513,29.789875427218423,18.51420076845836,19.679780192066517,0.223742977975157,0.3049855933865897,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0435814708688992,78.93113942033408,54.406494507829414,400.26375380096835,424.23359114704135,18.95203229779662,17.546701792801414,0.8355344190502259,0.8828178459011906,25.66668947584508,17.678630080744487,0.0331189270562474,2.3591761324757083
2017,17,IL,061,GREENE,63.9,0.6919529677010835,0.8622577079479667,88.092426245405,82.93562239385355,23.114425559466095,25.583115753240648,29.18215373323639,31.643581483699208,17.047688600741942,19.523642205271877,0.2659348426205351,0.2156843917702622,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0464237518516461,36.40879019396208,85.27770669205466,369.6825339063273,436.38133334204826,13.56175585055426,20.774633912686458,0.0,3.995381141371289,24.362015875188188,24.71260435199124,1.6080470781442455,0.6233748460380458
2018,17,IL,061,GREENE,70.1,0.7938252867543285,0.8989479735681026,96.47091391039773,107.9428799700128,24.815977714742708,24.438567407646406,30.48459602397461,30.08285291462146,19.148376467976114,18.795251935716365,0.2991742193670573,0.2472887512135659,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0768155224218079,63.591806367041734,60.55918000676621,407.1492036751198,412.6530191488201,17.358423429588058,17.387231421924174,0.0663404954153551,0.2586560832078828,17.82793896263856,23.766491035992864,0.3756671684685918,1.311413712878062
2019,17,IL,061,GREENE,60.7,0.5524054283792758,0.8511797931885999,136.94713168331046,72.65743704228962,22.097750418976133,25.415239556961087,27.301545078000373,30.796134116565767,16.894053588181723,20.034445866785383,0.3544366760132511,0.3015936366673233,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.0831890023039231,19.489065004599077,60.53877911620548,345.56797910183644,442.888562314256,6.902456548515122,19.69426577254687,0.0,0.0,17.01378814835089,21.087758313945535,1.5952511290543314,0.0998015601478034
2020,17,IL,061,GREENE,65.2,0.5500064475378241,0.862758066776357,79.88834820575894,119.02076864413756,23.789215355642497,25.69527115025042,29.823563652813835,30.857757953901167,17.754971745925513,20.53288229973253,0.3180226141020161,0.3194952638024469,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.069146684909703,42.50794406033124,64.39176219541069,387.50413232885967,450.71462097043303,15.404372519501838,21.77398385110167,0.0,0.0,22.181880388668382,22.205316819488154,1.203503489804297,1.3705351033255782
2022,17,IL,061,GREENE,66.6,0.6646710483496584,0.8898345956705169,60.54822931144196,185.87307525620204,23.586605116527156,24.77740771071896,29.730119910239523,30.193975754992746,17.44323365528769,19.36098059659065,0.3215908214805178,0.291970438000475,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.1622679368422916,55.66207347066945,60.49192595145797,373.336202533036,421.7022525050888,13.485219652388112,16.263343369371828,3.68906527986862,2.1994320514575065,22.77658409744079,20.924627069932946,0.3100109484056384,2.5743123032708364
2023,17,IL,061,GREENE,66.4,0.7969293366166772,0.8999559910437976,64.93994221670049,76.47035754869796,22.19395865639665,24.542359131019136,28.937731086302335,30.41323471695808,15.450328056864818,18.671625223012303,0.2016204209978609,0.266380795494365,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.1304769266216969,34.728274431537955,59.88009024110132,344.35174768444494,416.0482445897523,12.695839605857392,17.136205008895576,0.0,2.0,23.38528123716984,22.805528944847403,0.3020733543177775,0.7764472423703297
2024,17,IL,061,GREENE,70.5,0.7194184909733412,0.8948752120691043,55.11241241075762,164.47491519287948,24.520479352754492,23.973568490776103,30.32479595521316,29.135705758367955,18.716162608425844,18.811431344106555,0.3227786099037644,0.3294688886902112,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.1513056995842534,61.715974776807165,33.82987578335778,398.9043407870884,409.6114322148907,16.48908580812919,12.17346380183385,0.9449500478992744,0.3066579991788696,21.88548651977555,16.61646366497878,0.4704393047762419,1.5402353907212265
2025,17,IL,061,GREENE,68.6,0.7504502543337607,0.8905818095153872,93.32594168548655,217.64405886732848,23.704449276893452,26.388753131980273,28.76967458919443,31.45342566759165,18.63922402893647,21.324042456117745,0.3495860036150777,0.3512892067487136,2.441861961542175,62.02193818903891,20.25316033957086,17.02066028202261,24.162932000350516,166.36029551484782,2.7025838298204765,0.1058227713539939,42.95663174640564,76.03204348594033,382.56091877520765,465.63876030731257,12.236451348022436,21.346859176132465,0.102675516627891,0.2828794306829068,18.326228274257556,18.00639797454495,0.8418639660599425,2.73104557273847
2010,17,IL,063,GRUNDY,47.4,0.6415944431619033,0.8564674021206135,184.2176475809137,84.6558907512987,22.22885543490787,24.542108130747973,27.671790368421178,30.08908552709315,16.78692063188773,18.996119863594455,0.3649091396543903,0.3026747324464259,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0580955301813865,12.462410153385475,46.29996903872956,351.74669107238935,422.25826980646553,5.045813452687584,16.193134315753916,0.0,0.0,15.502216779968752,21.55617953806528,2.775830764683529,0.523117848245577
2011,17,IL,063,GRUNDY,49.8,0.5697325121662055,0.825025458049929,132.19584861645666,48.52799887307956,21.733011660249495,25.82956800326723,27.045879971340288,31.492187796616356,16.42111919013118,20.16797314995684,0.3366087899508218,0.2284631590877105,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0412371913181359,29.419320718302725,82.31428380667481,329.45290684757396,446.05608251192166,7.023814550521473,22.91420005911413,0.9945952793142764,2.973483089135668,19.225815986150405,22.70198032343875,1.636405860743994,0.0430688679643626
2012,17,IL,063,GRUNDY,43.9,0.6919629839212476,0.840581404445206,53.01084030932902,29.48164849779049,22.187449854038277,26.60360756696784,28.721449273535512,33.085885674366644,15.654432349142,20.12232355488992,0.1934323575822656,0.1542535042643838,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0491532627873508,44.142564088837275,123.15819700357304,338.54437866508124,450.0600862033323,12.694844403158385,25.38909766499176,1.0,9.2641134991344,25.697757885403036,24.873073512646204,0.9125955326605584,0.0
2013,17,IL,063,GRUNDY,57.5,0.6270127935463712,0.862764673725848,127.53762393496793,29.220494877722462,21.11201477606485,22.44248496232261,26.73098506491787,27.817470252793253,15.494027543540083,17.068509476081054,0.3255519743959307,0.2376619995755737,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0792523796947932,18.21502672282495,34.21858715101992,320.5598029637515,362.4427628441648,6.745851454629906,10.128066545623446,0.0,0.0,18.80412109952287,24.2641134991344,1.4522231136258077,0.0
2014,17,IL,063,GRUNDY,58.3,0.6091968889970849,0.8676692325277378,160.94599908373655,90.24118207367346,22.04046758171655,20.445692749596866,27.650045808372443,26.015365426546317,16.431905561789506,14.877002744252268,0.3417837744274927,0.3037291634310088,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.083041356147391,15.329711735190685,3.759680343490697,345.7450861761519,312.79442512031164,5.524933496600938,1.6754211881940635,0.0,0.0,16.045855677067937,21.83228476122113,1.2687159565933372,1.1031541612126845
2015,17,IL,063,GRUNDY,53.2,0.6302467238227417,0.8317676262117384,318.5774145641747,116.38648669214996,20.99186797219143,22.393307665113873,26.241381910933193,27.806517544758353,15.743351311939964,16.98108612032842,0.3547440895075234,0.3385996172807572,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0511450449703225,7.008792804633775,21.18664313343204,319.4006142563925,365.98137181156466,2.6745767005869188,7.482455769961575,0.0,0.0,13.353629185491704,19.52962040282059,4.43579782966685,1.0883334037073007
2016,17,IL,063,GRUNDY,58.0,0.6808005889289289,0.8927225125807671,126.53102571070065,185.87849217343424,22.296776369224755,23.52276277946811,28.502286216060305,28.569041902751277,16.092253605145505,18.477460237933204,0.2728931844519548,0.2520466167270882,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0470330171210438,32.43120153857432,26.108228202265405,346.470478961744,400.0679540916235,11.080141873918,9.887007558164086,0.0,0.0,22.32508550437022,20.175864544187817,2.2476459907950854,2.517206434995567
2017,17,IL,063,GRUNDY,57.3,0.5618979910950039,0.8791221835245591,93.2472466966995,148.4171110390781,22.23075528348796,22.96741751898072,28.746377204251058,28.74591958192094,15.71614874701381,17.189897563969605,0.2593118120477063,0.2885020241974696,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0744838842808512,40.79743491115892,24.062431296711104,341.9902204825953,383.1255392049338,12.502723472533038,10.565257779842083,0.4931385381919521,0.0,19.20922180467002,19.071105856521555,0.5606975467635015,1.606975467635013
2018,17,IL,063,GRUNDY,58.5,0.7930736645619427,0.8861525294882385,140.538828170022,53.76037298195245,22.603942310317315,22.845354842801395,27.973212661037657,28.7247770180026,17.235692265720008,16.966949111106697,0.3344225099146464,0.2717798639817217,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0846582857501677,28.04553978178281,28.666865831028893,356.0348676608956,377.5085422134288,8.597517206434995,10.758476544356714,0.0,0.0,17.97010513870709,23.039564244394715,1.9424481695731115,0.0499514419625892
2019,17,IL,063,GRUNDY,49.0,0.4432529463159118,0.7778480667647313,134.90670772206173,111.84470686113326,20.802120491343217,24.940041323839267,26.378523088762933,30.48381207975158,15.225815975922252,19.39637529967288,0.3328812595165255,0.3137309266796514,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.080781533806714,14.1556907511742,58.82874818909881,308.7817190209591,428.396497748568,4.0,17.95300426466242,0.0,0.0,18.381708398429257,19.76117890469958,1.9455305493391888,0.8759869948908501
2020,17,IL,063,GRUNDY,56.2,0.5360195187452496,0.8752832372919759,106.50652035441172,135.91766061532618,23.02118861717041,24.507144776811295,29.239106764469447,30.03463303285268,16.803372926780092,18.97975785306533,0.2917056772288682,0.2852820359955055,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0744258084950855,37.03653422397814,46.48963218219921,367.43368199282054,419.8279164034848,13.958957902292786,13.537051893763456,0.0,0.0111472364143056,21.09698940168053,22.16695519993244,1.5951104167546344,1.374108009964954
2021,17,IL,063,GRUNDY,59.5,0.6990323868368852,0.8859732476870138,197.87768036728536,87.83705835123388,23.111677693851565,22.8143765596463,28.833917415006653,27.54152833187756,17.362691033154796,18.08736564579211,0.2840659830764233,0.3118404520131881,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0719603843333662,33.06949765751784,22.53245294818412,370.65304583784,379.0611026500199,12.12207068361272,10.162690537516369,0.0,0.0,15.167208546214583,21.82582443102648,2.842080817464004,0.7748173795549552
2022,17,IL,063,GRUNDY,63.1,0.6447476228341156,0.8862460575973418,49.96657623946719,114.04216294712305,22.005051026748795,22.77152860562796,28.520381678712635,28.087950810092295,15.48986313116841,17.45524972009532,0.2856251937527885,0.2373299310692233,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0616840324415155,46.33223335663321,15.631473122791522,331.3974650353641,378.8494032177779,10.70523160072626,5.098256133091249,2.995101971878564,0.5412743317991809,24.383650719925683,21.656082421990455,0.0215344339821813,0.9473884220749064
2023,17,IL,063,GRUNDY,60.6,0.685081256977372,0.8887598654397736,40.43846672813342,141.0686828669721,21.0064702861309,22.712431332340508,28.00977916328538,28.663135368054988,14.003303049927766,16.76186958670249,0.1699231629124436,0.2632626899574309,5.215958346744854,63.16286106294984,24.060703645048637,28.13302933133534,22.849545383235903,178.07650348169653,1.93923450064758,0.0458709352765611,28.13729210231714,27.185550913991747,314.9636131309856,372.8587032172828,10.098171684330536,9.260313304902253,0.0,0.0,23.143478444453827,18.899125955326607,0.0403665076215006,0.4939408014187393
2010,17,IL,065,HAMILTON,37.1,0.6934017602979539,0.8552898085043755,107.57737022312384,60.40094141076718,25.79465870161348,26.534197295228996,31.018280329652843,31.845066073327608,20.57202080364089,21.22432393311877,0.4167796382752139,0.3736922666308895,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.2599150297059542,65.7425676351283,88.39946865163236,435.76976498978104,464.9005159485741,18.20964120625137,24.26841294298921,0.0,0.0898084965881576,19.53524103015628,21.406603565925582,1.3898745322474135,0.3981950253136694
2011,17,IL,065,HAMILTON,32.9,0.5216322077262437,0.769306108539557,190.74130168716275,108.29758208095458,24.75185926447034,27.78571505209645,30.16781141561163,33.22457435283791,19.33690724172389,22.34784760950631,0.3941496932597849,0.3970555882340031,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.2102668151784084,54.990178841052014,126.89605799210425,408.2884268171849,484.6636590619247,14.161303103675976,28.995905789126116,2.2630420427030593,5.647237508254458,17.704864626898523,25.08034338542812,3.3789126128109177,2.0146599163548315
2012,17,IL,065,HAMILTON,28.2,0.5293032654256614,0.6719263022427465,8.678221159218014,51.51584081722336,23.75401804976702,28.995749623749766,31.192500141436845,35.93926062545087,16.316540142011462,22.053224030985277,0.2612254320783949,0.2748123918331584,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.2377593943513194,87.49832966330287,208.17781750609535,366.0618653849938,480.79179755657367,19.111820383006812,29.83975346687209,3.25890380805635,18.14554259300022,27.420911292097728,22.22425709883337,0.0,0.1041602465331278
2013,17,IL,065,HAMILTON,42.3,0.5330630415149185,0.8117063940613272,87.11409238456477,137.97911793986748,23.442821098292367,23.712498451281608,28.682508055837875,28.71728735287075,18.20413574732638,18.708724404263013,0.4248943294025617,0.3971184592663649,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.213454421938967,35.34726643890845,40.78982101363178,378.77834288437344,397.8162981628031,12.289192163768432,12.500066035659255,0.0,0.0,20.539423288575826,21.50970724191063,0.5760950913493287,2.3717367378384324
2014,17,IL,065,HAMILTON,46.0,0.5677724312078278,0.8288882958239061,118.86871073982468,96.78907143434796,23.995023825576386,22.027327984291997,28.73635298174539,28.133763626286715,19.254696303108776,15.921908560099382,0.4176557965622041,0.3796936684308393,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.1936849436688709,34.43358982127326,24.927679763447987,395.6068376874912,353.5121540077556,12.131322914373758,8.187012987012988,0.0,0.0,16.494386968963237,23.79537750385208,1.078582434514638,0.9108958837772396
2016,17,IL,065,HAMILTON,46.1,0.457124456424743,0.755286740664634,35.36772964709053,184.19336856948857,25.31244819081881,25.90631871854263,31.135587163258037,30.66897508342859,19.490300245744763,21.144669993134183,0.3797614285716228,0.4020746968723055,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.292645368537254,81.25326410722238,60.54640039582096,414.0297813292514,458.42341837050645,20.400616332819713,20.147611710323577,1.4576711424169049,0.0,22.771076381245862,15.040898084965873,0.0906009244992295,1.6864626898525203
2017,17,IL,065,HAMILTON,51.3,0.6105542517695155,0.8699080307046587,88.82887024372803,106.45835054615172,23.37183492359494,25.907396616128583,29.404171121653125,31.59642175350739,17.34050128197003,20.21934020478847,0.3823375490425483,0.3431005285571757,2.2982727113882793,59.547936960259555,19.011880030395663,13.969534652266342,23.337619173930015,132.82515604012127,2.5381093361456095,0.3474227645039598,37.05191301635097,82.28120233039093,376.3035813746829,448.15698991242726,12.711776359233978,22.286638784943865,0.0,2.0640105657054812,22.847897864847017,24.063086066475886,1.1238388729914155,1.525291657495047
